instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,mixed_type_col
15389.0,2012-10-08,4.0, 1.0 ,760.0,9.0,1.0,1.0,0.0,2.0,0.38,0.3939,0.66,0.1642,59.0,273.0,332.0,899
15390.0,2012-10-08,4.0,1.0,10.0, 10.0 ,1.0,1.0,0.0,2.0,0.38,0.3939,0.68,0.1343,69.0,229.0,298.0,356
15391.0,2012-10-08,4.0,1.0,550.0,11.0,1.0,1.0,0.0,2.0,0.4,0.4091,0.62,0.0896,72.0,236.0,308.0,950
15392.0,2012-10-08,4.0,1.0,10.0,12.0,1.0,1.0,0.0,2.0,0.42,0.4242,0.63,0.1642,invalid, 267.0 ,341.0,932
15393.0,2012-10-08,4.0,1.0,10.0,13.0,1.0,error,0.0,2.0,0.42,0.4242,0.62,0.194,82.0,323.0,405.0,473
15394.0,2012-10-08,4.0,1.0,10.0,14.0,1.0,1.0,0.0,2.0,0.42, 0.4242 ,0.58,0.1045,121.0,299.0,420.0,bad
15395.0,2012-10-08,4.0,1.0,10.0,15.0,1.0,1.0,0.0,3.0, 0.42 ,0.4242,0.58,0.194,76.0,294.0,370.0,
,2012-10-08,4.0,1.0,10.0,16.0,1.0,1.0,0.0,3.0,0.42,0.4242,0.58,0.194,61.0,316.0,377.0,458
15397.0,2012-10-08,4.0,1.0,10.0,17.0,1.0,1.0,0.0,2.0,0.42,0.4242,0.66,0.2537,81.0,416.0,497.0,990
15398.0,2012-10-08,4.0, 1.0 ,10.0,18.0,1.0,1.0,0.0,2.0, 0.42 ,0.4242,0.66,0.2836, 41.0 ,415.0,456.0,734
15399.0,2012-10-08,4.0,1.0,233.0,19.0,1.0,1.0,0.0,2.0,0.4,0.4091,0.71,0.2537, 38.0 ,333.0,371.0,
15400.0,2012-10-08, 4.0 ,1.0,10.0,20.0,1.0,1.0,0.0,3.0, 0.4 ,0.4091,0.71,0.2239,20.0,207.0,227.0,370
15401.0,2012-10-08,invalid,1.0,10.0,21.0,1.0,1.0,0.0,2.0,0.4,0.4091,0.76,0.2239,17.0,134.0,151.0,443
15402.0,2012-10-08,4.0,1.0,10.0,22.0,1.0,invalid,0.0,3.0,39.2,0.4091,0.76,0.2537,6.0, 101.0 ,107.0,525
15403.0,2012-10-08,4.0,1.0,10.0,23.0,1.0,1.0,0.0,2.0,0.4,0.4091,0.71,0.2239,9.0,60.0,69.0,bad
15404.0,2012-10-09,4.0,1.0,10.0,0.0,0.0,2.0,1.0,2.0,0.38,0.3939,NULL,0.2239,9.0,22.0,31.0,452
15405.0,2012-10-09,4.0,1.0,10.0,1.0,0.0,2.0,1.0,3.0,0.36,0.3485,0.87,0.2239,0.0,13.0,13.0,490
 15406.0 ,2012-10-09,4.0,1.0,10.0,2.0,0.0,2.0,1.0,126.0,0.36,0.3333,0.87,0.2537, 2.0 ,5.0,7.0,202
15407.0,2012-10-09,4.0,1.0, 10.0 ,3.0,0.0,2.0,1.0,3.0,0.36,0.3333,0.87,0.2836,0.0, 3.0 ,3.0,bad
15408.0,2012-10-09,4.0,1.0,10.0,4.0,0.0,2.0,1.0,3.0,0.36,0.3485,0.87,0.1642,1.0,6.0,7.0,29
15409.0,2012-10-09,4.0,1.0,10.0,5.0,0.0,2.0,1.0,2.0,0.38,0.3939,0.82,0.194,0.0, 19.0 ,19.0,441
15410.0,2012-10-09,4.0,1.0,10.0,6.0,0.0,2.0,1.0,2.0,0.38, 0.3939 ,0.82,0.2537,2.0,141.0,143.0,
15411.0,2012-10-09,4.0,1.0,10.0,7.0,0.0,2.0,1.0,1.0,0.38,0.3939,0.83,0.2537,5.0,357.0,362.0,
15412.0, 2012-10-09 ,4.0,1.0,636.0,8.0, 0.0 ,2.0,1.0,2.0,0.42,0.4242,0.8,0.194,15.0,698.0, 713.0 ,bad
15413.0,2012-10-09,4.0,1.0,10.0,9.0,0.0,2.0,1.0,2.0,0.42,0.4242,0.77,0.2239,37.0,345.0, 382.0 ,bad
15414.0,2012-10-09,4.0,1.0,10.0,10.0,0.0,2.0,1.0,2.0,0.44,0.4394,0.75,0.2239,33.0,131.0,164.0,965
15415.0,2012-10-09,4.0,1.0,10.0,11.0,0.0,2.0,1.0,2.0,0.48,0.4697,0.69,0.194,37.0,156.0,193.0,376
15416.0,2012-10-09,4.0,1.0,10.0,12.0,0.0,2.0,1.0,2.0,0.48,0.4697,0.69,0.194,43.0,217.0,260.0,bad
15417.0,2012-10-09,4.0,1.0,10.0,13.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.67,0.1343,54.0,184.0,238.0,517
15418.0,2012-10-09,4.0,1.0,10.0,14.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.64,0.194,43.0,201.0,244.0,770
15419.0,2012-10-09,4.0,1.0,10.0,15.0,0.0,2.0,1.0,2.0,0.52,0.5,0.63,0.1642,59.0,195.0,254.0,bad
15420.0,2012-10-09,4.0,1.0,10.0,16.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.72,0.1642,70.0,354.0,424.0,331
15421.0, 2012-10-09 ,4.0,1.0,10.0,17.0,0.0,2.0, 62.0 ,2.0,0.52,0.5,0.68,0.1642,73.0,733.0,806.0,873
15422.0,2012-10-09,4.0,1.0,10.0,18.0,0.0,2.0,1.0,2.0,0.5,error,0.72,0.2239,26.0,758.0,784.0,869
15423.0,2012-10-09,4.0,NULL,10.0,19.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.72,0.1642,31.0,483.0,514.0,
15424.0,2012-10-09,4.0, 25.0 ,10.0,20.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.72,0.1642,30.0, 330.0 ,360.0,505
15425.0,2012-10-09,4.0,1.0,10.0,21.0,0.0,2.0,1.0,2.0,0.48,0.4697,0.77,0.1343,16.0,209.0,225.0,439
15426.0,2012-10-09,4.0,1.0,10.0, 22.0 ,0.0,2.0,1.0,2.0,0.48,0.4697,0.77,0.0896,7.0,155.0,162.0,bad
15427.0,2012-10-09, 4.0 ,1.0, 10.0 ,23.0,0.0,2.0,1.0,2.0,0.48,0.4697,0.77,0.0896,8.0,76.0,84.0,794
15428.0,2012-10-10,4.0,1.0,10.0,0.0,0.0,3.0, 1.0 ,2.0,0.46,0.4545,0.88,0.0896,0.0,33.0,33.0,792
15429.0,2012-10-10,4.0,1.0,10.0, 1.0 ,0.0,3.0,1.0,2.0,0.46,0.4545,0.88,0.0,2.0,6.0,8.0,980
15430.0,2012-10-10,4.0,?,10.0,2.0,0.0,3.0,1.0,2.0,0.46,0.4545,0.88,0.0,2.0,6.0,8.0,72
 15431.0 ,2012-10-10,4.0,1.0,10.0,3.0,0.0,3.0,1.0,2.0,0.46, 0.4545 ,0.88,0.0,0.0,6.0,6.0,943
15432.0,2012-10-10,4.0,1.0,10.0,4.0,0.0,3.0,1.0,2.0,0.46,0.4545,0.88,0.1045,0.0,6.0,6.0,845
15433.0,2012-10-10,4.0, 1.0 ,10.0,5.0,0.0,3.0,1.0,2.0,0.46,0.4545,0.88,0.0896,2.0,38.0,40.0,123
15434.0,2012-10-10,4.0,1.0,10.0, 6.0 ,0.0,3.0,1.0,2.0,0.46,0.4545,0.88,0.0896,3.0,172.0, 175.0 ,bad
15435.0,2012-10-10,4.0,1.0,10.0,7.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.82,0.1045,9.0,498.0,507.0,847
15436.0,2012-10-10,4.0,1.0,10.0,8.0,0.0,3.0,1.0,1.0,0.5,0.4848,0.77,0.1642,33.0,806.0,839.0,175
15437.0,2012-10-10,4.0,1.0,10.0,9.0,0.0,3.0,1.0,1.0,0.54,0.5152,0.6,0.2836, 35.0 ,331.0,366.0,695
15438.0,2012-10-10,4.0,1.0,10.0,10.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.52,0.2985,27.0,190.0,217.0,511
15439.0,2012-10-10,4.0,1.0,10.0,11.0,0.0, 3.0 ,1.0,1.0,0.54,0.5152, 0.52 ,0.194,53.0,238.0,291.0,770
15440.0,2012-10-10,4.0,1.0,10.0,12.0,0.0,3.0,1.0,1.0,0.54,0.5152,0.56,0.2239, 78.0 ,312.0,390.0,913
15441.0,2012-10-10,4.0,1.0,10.0,13.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.49,0.0,60.0,237.0,297.0,668
15442.0,2012-10-10,4.0,1.0,10.0,14.0,0.0,,1.0,1.0,0.6,0.6212, 0.4 ,0.1642,63.0,208.0,271.0,561
15443.0,2012-10-10,4.0,1.0,10.0,15.0,0.0,,1.0,1.0,0.6,0.6212,0.4,0.1642,58.0,261.0, 319.0 ,498
15444.0,2012-10-10,4.0,1.0,10.0,16.0,,3.0, 1.0 ,1.0,0.6,0.6212,0.4,0.2239,92.0,474.0,566.0,570
15445.0,2012-10-10, 4.0 ,1.0,10.0,17.0,0.0,3.0,1.0,1.0,0.58,0.5455,0.43,0.2239,91.0,857.0,948.0,339
15446.0,2012-10-10,4.0,1.0,10.0,18.0,0.0,3.0,1.0,2.0,0.56,0.5303,0.49,0.1642,57.0,787.0,844.0,70
15447.0,2012-10-10,4.0,1.0,10.0,19.0,0.0,,1.0,2.0, 0.56 ,0.5303,0.46,0.5821,32.0,534.0, 566.0 ,178
15448.0,2012-10-10,4.0,1.0,10.0,20.0,0.0,3.0,1.0,1.0,0.52,0.5,0.48,0.4925,21.0,371.0,392.0,804
15449.0,2012-10-10,4.0,1.0,10.0,21.0,0.0,3.0,1.0,1.0,0.5,0.4848,0.51,0.3582,18.0,251.0,269.0,
15450.0,2012-10-10,4.0,1.0,10.0,22.0,0.0,3.0,1.0,1.0,0.46, 0.4545 ,0.55,0.2985,27.0,170.0,197.0,870
15451.0,2012-10-10,4.0,1.0,10.0,23.0,0.0,3.0,1.0,1.0,0.44,0.4394,0.58,0.194,17.0,119.0,136.0,168
15452.0,2012-10-11,527.0,1.0,10.0,0.0,0.0,4.0,1.0,672.0,0.44,0.4394,0.51,0.1343,1.0,41.0,42.0,
15453.0,2012-10-11,4.0,1.0,10.0,1.0, 0.0 ,4.0,1.0,1.0,0.44,0.4394,0.47,0.194,1.0,10.0,11.0,659
15454.0,2012-10-11,4.0,1.0,10.0,2.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.5,0.1343,4.0,7.0,11.0,unknown
15455.0,2012-10-11,4.0, 1.0 ,10.0,3.0,0.0,4.0,1.0, n/a ,0.42,0.4242,0.47,0.2985,0.0,3.0,3.0,185
15456.0,2012-10-11,4.0,1.0,10.0,4.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.5,0.2537,0.0,10.0,10.0,298
15457.0,2012-10-11,4.0,1.0,10.0,5.0,0.0,4.0,error,1.0, 0.36 ,0.3485,0.5,0.1642,0.0,42.0,42.0,763
15458.0,2012-10-11,4.0,1.0,10.0,6.0,0.0,4.0,1.0,1.0,0.36,0.3485, 0.5 ,0.1642,1.0,158.0,159.0,882
15459.0,2012-10-11,4.0,1.0,10.0,7.0,0.0,4.0,1.0,1.0,0.36,0.3333,0.5,0.2537,11.0,467.0,478.0,811
 15460.0 ,2012-10-11,4.0,1.0,10.0,8.0,0.0,4.0,1.0,1.0,0.38,0.3939,0.46,0.3881,25.0,773.0,798.0,
15461.0,2012-10-11,4.0,1.0,10.0,9.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.43,0.3881, 27.0 , 328.0 ,355.0,79
15462.0,2012-10-11,4.0,1.0,10.0,10.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.41,0.3582,39.0,165.0,204.0,unknown
15463.0,2012-10-11,4.0,1.0,10.0, 11.0 ,0.0,4.0,1.0, 1.0 ,0.46,0.4545,0.36,0.0,76.0,175.0,251.0,120
15464.0,2012-10-11,4.0,1.0,10.0,12.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.36,0.0,47.0,279.0,326.0,197
1252665.0,2012-10-11,4.0,1.0,10.0,13.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.31,0.1045,48.0,243.0,291.0,bad
15466.0,2012-10-11, 4.0 ,1.0,10.0,14.0,0.0,4.0,1.0,1.0,0.52,0.5,0.32,0.0896,78.0,270.0,348.0,738
15467.0,2012-10-11,4.0,1.0,10.0,15.0,0.0,4.0,1.0,1.0,0.52,0.5,0.34,0.1642,102.0,358.0,460.0,161
15468.0,2012-10-11,4.0,1.0,10.0, 16.0 ,0.0,4.0,1.0,1.0,0.5,0.4848,0.36,0.1343,68.0,413.0,1285.0,751
15469.0,2012-10-11,4.0,1.0,10.0,17.0,0.0,4.0,1.0,1.0, 0.5 ,0.4848,0.39,0.2836,90.0,737.0,827.0,223
15470.0,2012-10-11,4.0,1.0,10.0,18.0,0.0,4.0,1.0,1.0,0.46,0.4545,,0.1642,64.0,628.0,692.0,234
15471.0,2012-10-11,4.0,1.0,10.0,19.0,0.0,76.0,1.0,1.0,0.44,0.4394,0.51,0.1343,81.0,662.0,743.0,368
15472.0,2012-10-11,4.0,1.0,10.0,20.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.62,0.1642,27.0,388.0,415.0,bad
15473.0,2012-10-11,4.0,1.0,10.0,21.0,0.0,4.0,1.0,1.0,0.42,,0.62,0.1343,24.0,236.0,260.0,bad
15474.0,2012-10-11,4.0,1.0,10.0,22.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.66,0.1642,10.0,,177.0,
15475.0,2012-10-11,4.0,1.0,10.0, 23.0 ,0.0,4.0,1.0,1.0,0.42,0.4242,0.58,0.0896,10.0,176.0,186.0,
15476.0,2012-10-12,4.0,1.0,10.0,0.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.66,0.1045,8.0,60.0, 68.0 ,bad
15477.0,2012-10-12,4.0,1.0, 10.0 ,1.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.66,0.0896,8.0,29.0,37.0,516
15478.0,2012-10-12,4.0,1.0, 10.0 ,invalid,0.0,5.0,1.0,1.0,0.4,0.4091,0.66,0.0896,0.0,16.0,16.0,571
 15479.0 ,2012-10-12,4.0,1.0,10.0,3.0,0.0, 5.0 , 1.0 ,1.0,0.36,0.3636,0.76,0.0896,0.0,6.0,6.0,853
15480.0,2012-10-12,4.0,1.0,10.0,4.0,0.0,5.0,1.0,1.0,0.36,0.3636,0.76,0.1045,error,8.0,8.0,886
15481.0,2012-10-12,4.0,1.0,10.0,5.0,0.0,5.0,1.0,1.0,0.36,0.3636,0.81,0.0896,2.0, 33.0 ,35.0,bad
15482.0,2012-10-12,4.0,1.0,10.0,6.0,0.0,5.0,1.0,1.0,0.34,0.3485,0.81,0.0896,3.0,140.0,143.0,932
15483.0,2012-10-12,4.0,1.0,10.0,7.0,0.0, 5.0 ,1.0,1.0,0.36,0.3636,0.81,0.0896,8.0,384.0,392.0,162
15484.0,2012-10-12,4.0,1.0,10.0,8.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.71,0.0896,34.0,711.0,745.0,989
15485.0,2012-10-12,4.0,1.0,10.0,9.0,0.0,5.0,1.0,1.0, 0.5 ,0.4848,0.39,0.2985,26.0,374.0,400.0,unknown
15486.0,2012-10-12,4.0,1.0, 10.0 ,10.0,0.0, 5.0 ,1.0,1.0,0.52,0.5,0.36,0.2985, 75.0 ,200.0,275.0,809
15487.0,2012-10-12,4.0,1.0,10.0,11.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.37,0.3582,61.0,252.0,313.0,176
15488.0,2012-10-12,4.0,1.0,10.0,12.0,0.0,5.0,1.0,1.0, 0.54 ,0.5152,0.39,0.4627,75.0,312.0,387.0,unknown
15489.0,2012-10-12,4.0,1.0,N/A,13.0,0.0,5.0,1.0,1.0,0.56,0.5303, 0.37 ,0.3881,81.0,300.0,381.0,358
15490.0,2012-10-12,4.0,1.0,10.0,14.0,0.0,5.0, 1.0 ,1.0,0.56,0.5303, 0.37 ,0.4627,109.0,262.0,371.0,0
15491.0, NAN ,4.0,1.0,10.0,15.0,0.0,5.0,1.0,1.0,0.52,0.5,0.42,0.4478,138.0,317.0, 455.0 ,443
15492.0,2012-10-12,4.0,1.0,10.0,16.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.41,0.3582,108.0,412.0, 520.0 ,bad
15493.0,2012-10-12,4.0,1.0,10.0,17.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.38,0.3881,131.0,706.0,837.0,302
15494.0,2012-10-12,4.0,1.0,10.0,18.0,0.0,5.0,1.0,1.0, 0.44 ,0.4394,0.38,0.2985,76.0,566.0,642.0,687
15495.0,2012-10-12,4.0,1.0,10.0,19.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.41,0.2239,40.0,453.0,493.0,873
15496.0,2012-10-12,4.0,1.0,10.0,20.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.47,0.1343,28.0,280.0,308.0,432
15497.0,2012-10-12,4.0,1.0,10.0,21.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.54, 0.194 ,21.0,169.0,190.0,unknown
15498.0,2012-10-12,4.0,1.0,10.0,22.0,0.0,5.0,1.0,1.0, 0.4 ,0.4091,0.47,0.2985,17.0,143.0,160.0,522
15499.0,2012-10-12,4.0,,10.0,23.0,0.0,5.0,1.0,1.0,0.36, NAN ,,0.194,11.0,89.0,100.0,654
15500.0,2012-10-13,4.0,1.0,10.0,0.0,0.0,6.0,0.0,1.0,0.36,0.3636,0.57,0.0896,31.0,218.0,249.0,717
15501.0,2012-10-13,4.0,1.0,10.0,1.0,0.0,6.0,0.0,1.0,0.34,0.3333,0.53,0.1343,23.0,123.0,146.0,152
15502.0,2012-10-13,4.0,1.0,10.0,2.0,0.0,6.0, 0.0 ,1.0, INVALID ,0.3333,0.53,0.194,7.0,60.0,67.0,769
15503.0,2012-10-13,4.0,1.0,10.0,3.0,0.0,6.0,0.0,1.0,0.32,0.303,0.66,0.2239,2.0,13.0,,422
15504.0,2012-10-13,4.0,1.0,10.0,4.0,0.0,6.0,0.0,69.0,0.3,0.303,0.65,0.1642,2.0,9.0,11.0,771
 15505.0 ,2012-10-13,4.0,1.0,10.0,5.0,0.0,6.0, 0.0 ,1.0,0.3,0.2879,0.61,0.194,0.0,11.0,11.0,unknown
15506.0,2012-10-13,4.0,1.0,10.0,6.0,0.0,6.0, 0.0 ,1.0,0.3,0.2879,0.61,0.194,5.0,23.0, 28.0 ,747
15507.0,2012-10-13,4.0,1.0,10.0,7.0,0.0,6.0,0.0,1.0,0.3,0.303,0.61,0.1642,10.0,60.0,70.0,391
15508.0,2012-10-13,4.0,1.0,10.0,8.0,0.0,6.0,0.0,1.0,0.34,0.3485,0.53,0.1045,23.0,151.0,invalid,626
 15509.0 ,2012-10-13,4.0,1.0,10.0,9.0,0.0,6.0,677.0,1.0,0.36,0.3636,0.5,0.0896,46.0,220.0,266.0,706
15510.0, 2012-10-13 ,4.0,1.0,10.0,10.0,0.0,6.0,0.0,1.0, 0.4 ,0.4091,0.43,0.0,82.0,265.0,347.0,bad
15511.0,,4.0,1.0,10.0,11.0,0.0,6.0,0.0,1.0,0.42,36.057,0.35,0.1343,192.0,335.0,527.0,81
15512.0,2012-10-13,4.0,1.0,10.0,12.0,0.0, 6.0 ,0.0,1.0,0.44,0.4394,0.35,0.0,202.0,,573.0,unknown
15513.0,2012-10-13,4.0,1.0,10.0,13.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.36,,235.0,435.0,670.0,288
15514.0,2012-10-13,4.0,1.0,10.0,14.0,0.0,6.0,0.0,1.0,0.48,0.4697,0.33,0.194,243.0,354.0,597.0,
15515.0,2012-10-13,4.0,1.0,10.0,15.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.36,0.194,251.0,364.0,615.0,695
15516.0,2012-10-13,4.0,1.0,10.0,16.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.31,0.194,294.0,343.0,637.0,bad
15517.0,2012-10-13,4.0, 1.0 ,10.0,17.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.38,0.1642,193.0,335.0,528.0,514
15518.0,2012-10-13,4.0,1.0,10.0,18.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.44,0.1343,916.0,299.0,473.0,789
15519.0,2012-10-13,4.0, 1.0 ,10.0,19.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.44,10.016200000000001,73.0,259.0,332.0,437
15520.0,2012-10-13,4.0,1.0,10.0,20.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.54,0.0896,,198.0,255.0,
15521.0,2012-10-13,4.0,1.0,10.0,21.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.58,0.194,47.0,157.0, 204.0 ,886
15522.0, 2012-10-13 ,4.0,1.0,10.0,22.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.62,0.0,33.0,156.0,189.0,354
15523.0,2012-10-13,4.0,1.0,10.0,23.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.58, 0.2985 ,27.0,98.0,125.0,172
15524.0,2012-10-14,4.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.71,0.2537,8.0,103.0,111.0,897
15525.0,2012-10-14,4.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.77, 0.2836 ,16.0,96.0,112.0,510
15526.0,2012-10-14,4.0,1.0,10.0,2.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.76,0.0896,8.0,58.0,66.0,unknown
15527.0,2012-10-14,4.0,1.0,10.0,3.0,0.0, 0.0 ,0.0,1.0,0.42,0.4242,0.77,0.2985,3.0,25.0,28.0,921
15528.0,2012-10-14,4.0,1.0,10.0,4.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.77,0.2836,2.0,10.0,12.0,unknown
15529.0,2012-10-14,4.0,1.0,10.0,5.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.82,0.194,5.0, 6.0 ,11.0,421
15530.0,2012-10-14,4.0,1.0,10.0,6.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.82,0.1642,4.0,20.0,24.0,bad
15531.0,2012-10-14,4.0,775.0,10.0,7.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.82,0.2239,7.0,44.0,51.0,829
15532.0, 2012-10-14 , 4.0 ,1.0,10.0,8.0,0.0, 0.0 ,0.0,1.0,0.44,0.4394, 0.77 ,0.194,28.0,104.0,132.0,
15533.0, 2012-10-14 ,4.0,1.0,10.0,9.0,0.0,0.0,0.0,2.0,0.48,0.4697,0.67,0.2836,62.0,161.0,223.0,353
 15534.0 ,2012-10-14,4.0, 1.0 ,10.0,10.0,0.0,0.0,0.0,1.0,N/A,0.5152,0.56,0.194,150.0,278.0, 428.0 ,716
15535.0,2012-10-14,4.0,1.0,10.0,11.0,0.0,0.0,752.0,1.0,0.56,0.5303,39.52,0.2985,156.0,338.0,494.0,bad
15536.0,2012-10-14,4.0,1.0,10.0,12.0,0.0,0.0,0.0,1.0,0.62, 0.6212 ,0.46,0.3284,200.0,362.0,562.0,961
15537.0,2012-10-14,4.0,1.0,10.0,13.0,0.0,0.0,0.0,1.0, 0.64 , 0.6212 , 0.41 ,0.4478,218.0,401.0,619.0,824
 15538.0 ,2012-10-14,4.0,1.0,10.0,14.0,0.0,0.0,0.0, 1.0 ,0.66,0.6212,0.39,0.4179,249.0,368.0,617.0,217
15539.0,2012-10-14,4.0,1.0,10.0,15.0,0.0,0.0,0.0,1.0,0.66,0.6212,0.39,0.4179,213.0,355.0,568.0,177
15540.0,2012-10-14,4.0,1.0,10.0,16.0,0.0,0.0,0.0,1.0,0.64,0.6212,0.41,0.2985,203.0,378.0,,612
15541.0,2012-10-14,,1.0,10.0,17.0,0.0,0.0, 0.0 ,1.0,0.64,0.6212,0.44,0.194,193.0,346.0,539.0,unknown
15542.0,2012-10-14,4.0,1.0,10.0,18.0,0.0,0.0,0.0,1.0,0.58,0.5455,0.6,0.2537, 134.0 ,319.0,453.0,71
15543.0,2012-10-14,4.0,1.0,10.0,19.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.64,0.2239,68.0,268.0,336.0,664
15544.0,2012-10-14,4.0,1.0,10.0,20.0,0.0,0.0,0.0,1.0,0.54,0.5152,0.73, 0.2239 ,48.0,198.0,246.0,541
15545.0,2012-10-14,4.0,1.0,10.0,21.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.73,0.4478,40.0,156.0,196.0,840
15546.0,2012-10-14,4.0,1.0,10.0,22.0,0.0,0.0,0.0,773.0,0.56,0.5303,0.73,0.3881,38.0,87.0,125.0,994
15547.0,2012-10-14,4.0,1.0,10.0,23.0,0.0,0.0,0.0,2.0,0.56,0.5303,0.68,0.2836,27.0,78.0,105.0,675
15548.0,2012-10-15,4.0,1.0,10.0,0.0,0.0, 1.0 ,1.0,2.0,0.56,0.5303,0.73,0.2537,17.0,31.0,48.0,818
 15549.0 ,2012-10-15,4.0,1.0,10.0,1.0,0.0,414.0,1.0,2.0,0.58,0.5455,0.64,0.3881,5.0,24.0,29.0,726
15550.0,2012-10-15,4.0,1.0,10.0,2.0,0.0,1.0,1.0,2.0,0.58,0.5455,0.64,0.3582,1.0,5.0,6.0,549
15551.0,2012-10-15,4.0, 1.0 ,10.0,3.0, 0.0 ,1.0,1.0,2.0,0.56,0.5303,0.73,0.2537,2.0,462.0,4.0,284
15552.0,2012-10-15,4.0,1.0,10.0,4.0,0.0,1.0,1.0,2.0,0.56,0.5303,0.68,0.2239,1.0,9.0,10.0,881
15553.0,2012-10-15,4.0,1.0,10.0,5.0,0.0,1.0,1.0,2.0,0.56,0.5303,0.73,0.2836,2.0, 38.0 ,40.0,unknown
15554.0,2012-10-15, 4.0 ,1.0,10.0,6.0,0.0,1.0,1.0,2.0,0.56,0.5303,0.73,0.2985,6.0,141.0,644.0,
15555.0,2012-10-15,4.0,1.0,10.0,7.0,0.0,1.0,1.0,2.0,0.58,0.5455,0.68,0.3284,15.0,461.0,476.0,unknown
15556.0,2012-10-15,4.0,1.0,10.0,8.0,0.0,1.0,1.0,2.0, 0.6 ,0.6061,0.64,0.3881,24.0,713.0,737.0,852
15557.0,2012-10-15,4.0,1.0,10.0,9.0,0.0,1.0,1.0,3.0,0.6,0.5909,0.69,0.3881,31.0,328.0,359.0,618
15558.0,2012-10-15,4.0,1.0,10.0,10.0,0.0,1.0,1.0,2.0,0.6,0.5909,0.73,0.3881,43.0,125.0,168.0,435
15559.0,2012-10-15,4.0,1.0,10.0,11.0,0.0,1.0,1.0,2.0,0.6,0.5909,0.73,0.3881,88.0,,263.0,bad
15560.0,2012-10-15,4.0,1.0,10.0,12.0,0.0,1.0,1.0,3.0,0.6,0.5758, 0.78 , 0.3284 ,73.0,211.0,284.0,
15561.0,2012-10-15,4.0,1.0,10.0,13.0,0.0,1.0,1.0,2.0,0.56,0.5303, 0.88 ,0.2239,37.0,109.0,146.0,424
15562.0,2012-10-15,4.0,1.0,10.0,14.0,0.0,1.0,1.0,2.0,485.6,0.5758,0.78,0.2836,57.0,128.0,185.0,554
15563.0,2012-10-15,4.0,1.0,10.0,15.0,0.0,1.0,1.0,1.0,0.6,,0.78,0.3284,70.0, 190.0 ,260.0,841
15564.0,2012-10-15,4.0,1.0,10.0,16.0,0.0,1.0,1.0,1.0,0.56,26.515,0.64,0.2985,76.0,371.0,447.0,bad
15565.0,2012-10-15,4.0,1.0,10.0,17.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.64,0.2537,96.0,670.0,766.0,801
15566.0,2012-10-15,4.0,1.0,10.0,18.0,0.0,1.0,1.0,3.0,0.54,0.5152,0.77,0.1343,52.0,,592.0,210
15567.0,2012-10-15,4.0,1.0,10.0,19.0,,1.0,1.0,3.0,0.52,0.5,0.83,0.0896,12.0,227.0,239.0,520
